"Date","Price","Open","High","Low","Vol.","Change %"
"28/01/2022","28.07","32.86","35.25","27.09","","-15.78%"
"27/01/2022","33.33","33.12","38.17","32.75","","-25.03%"
"26/01/2022","44.46","43.73","49.93","40.57","","6.41%"
"25/01/2022","41.78","47.84","54.19","40.34","","1.11%"
"24/01/2022","41.32","44.05","57.17","40.61","","32.52%"
"21/01/2022","31.18","28.56","33.51","27.38","","16.47%"
"20/01/2022","26.77","23.10","26.79","21.10","","11.96%"
"19/01/2022","23.91","25.59","25.88","22.63","","-3.94%"
"18/01/2022","24.89","24.13","26.58","23.50","","55.37%"
"14/01/2022","16.02","20.03","20.27","15.35","","-12.12%"
"13/01/2022","18.23","14.75","19.08","14.37","","9.82%"
"12/01/2022","16.60","18.74","21.04","16.40","","-7.00%"
"11/01/2022","17.85","21.79","23.84","17.62","","-7.61%"
"10/01/2022","19.32","21.15","26.26","18.95","","30.72%"
"07/01/2022","14.78","17.42","19.16","14.78","","-12.39%"
"06/01/2022","16.87","19.32","20.69","16.73","","-9.54%"
"05/01/2022","18.65","14.40","19.93","13.08","","46.05%"
"04/01/2022","12.77","13.68","14.81","12.38","","6.24%"
"03/01/2022","12.02","15.06","15.77","11.87","","1.43%"
"31/12/2021","11.85","13.36","13.66","11.81","","-11.04%"
"30/12/2021","13.32","13.35","13.92","12.46","","18.72%"
"29/12/2021","11.22","14.26","14.42","11.22","","-16.95%"
"28/12/2021","13.51","15.06","15.82","13.46","","0.82%"
"27/12/2021","13.40","15.16","15.75","13.11","","3.08%"
"23/12/2021","13.00","14.81","14.87","12.36","","-11.98%"
"22/12/2021","14.77","18.11","18.27","14.51","","-21.48%"
"21/12/2021","18.81","23.45","24.19","18.54","","-18.07%"
"20/12/2021","22.96","28.40","28.58","22.84","","23.51%"
"17/12/2021","18.59","21.41","23.69","18.14","","-0.43%"
"16/12/2021","18.67","16.11","21.91","15.63","","4.65%"
"15/12/2021","17.84","23.87","29.32","17.31","","-18.28%"
"14/12/2021","21.83","23.57","25.04","20.87","","16.30%"
"13/12/2021","18.77","18.33","21.34","17.94","","26.23%"
"10/12/2021","14.87","17.38","19.02","14.87","","-27.07%"
"09/12/2021","20.39","18.84","21.13","17.73","","33.09%"
"08/12/2021","15.32","20.39","21.25","14.59","","-20.37%"
"07/12/2021","19.24","21.73","21.73","18.91","","-27.91%"
"06/12/2021","26.69","31.05","34.46","26.28","","-15.19%"
"03/12/2021","31.47","25.22","40.01","24.62","","12.11%"
"02/12/2021","28.07","32.41","33.62","27.21","","-25.35%"
"01/12/2021","37.60","23.76","39.17","19.44","","34.00%"
"30/11/2021","28.06","25.13","31.89","22.31","","38.23%"
"29/11/2021","20.30","24.19","26.43","19.26","","-33.31%"
"26/11/2021","30.44","28.16","33.02","25.82","","259.81%"
"24/11/2021","8.46","14.78","15.72","8.29","","-33.59%"
"23/11/2021","12.74","14.28","17.24","12.05","","-4.21%"
"22/11/2021","13.30","10.81","14.17","9.92","","25.83%"
"19/11/2021","10.57","12.98","12.98","10.57","","-9.43%"
"18/11/2021","11.67","11.66","12.56","11.05","","8.06%"
"17/11/2021","10.80","12.21","13.10","10.46","","-5.68%"
"16/11/2021","11.45","12.67","12.70","11.20","","1.78%"
"15/11/2021","11.25","13.18","13.92","11.22","","0.63%"
"12/11/2021","11.18","13.01","13.40","11.13","","-19.91%"
"11/11/2021","13.96","14.97","15.18","13.72","","-9.76%"
"10/11/2021","15.47","15.44","19.68","12.87","","11.78%"
"09/11/2021","13.84","13.76","16.04","13.57","","12.16%"
"08/11/2021","12.34","13.29","14.30","12.17","","3.09%"
"05/11/2021","11.97","12.64","14.09","11.51","","-5.45%"
"04/11/2021","12.66","12.63","13.90","12.17","","-2.09%"
"03/11/2021","12.93","14.77","17.51","12.82","","-12.58%"
"02/11/2021","14.79","15.04","15.18","14.66","","3.14%"
"01/11/2021","14.34","12.63","16.41","12.63","","13.63%"
"29/10/2021","12.62","15.64","15.64","12.50","","-9.66%"
"28/10/2021","13.97","14.96","15.12","13.63","","4.10%"
"27/10/2021","13.42","13.52","14.06","11.46","","3.87%"
"26/10/2021","12.92","12.10","14.99","11.85","","12.25%"
"25/10/2021","11.51","10.84","13.58","10.84","","6.18%"
"22/10/2021","10.84","11.82","13.39","10.45","","-4.58%"
"21/10/2021","11.36","13.14","13.25","11.31","","-1.22%"
"20/10/2021","11.50","12.30","13.17","11.19","","-4.01%"
"19/10/2021","11.98","13.41","13.88","11.67","","-8.90%"
"18/10/2021","13.15","12.82","16.48","12.82","","5.03%"
"15/10/2021","12.52","14.68","14.68","12.52","","-14.71%"
"14/10/2021","14.68","15.65","15.96","14.66","","-15.24%"
"13/10/2021","17.32","19.93","21.90","16.89","","-13.31%"
"12/10/2021","19.98","20.26","22.67","18.52","","-2.20%"
"11/10/2021","20.43","16.05","20.78","16.05","","27.05%"
"08/10/2021","16.08","16.49","17.44","15.72","","-10.17%"
"07/10/2021","17.90","18.51","18.54","17.02","","-17.09%"
"06/10/2021","21.59","25.16","27.60","21.55","","4.91%"
"05/10/2021","20.58","23.78","24.47","20.12","","-14.64%"
"04/10/2021","24.11","18.81","27.96","18.81","","28.31%"
"01/10/2021","18.79","23.04","23.53","18.33","","-18.45%"
"30/09/2021","23.04","23.52","25.62","20.33","","-1.87%"
"29/09/2021","23.48","26.07","27.88","22.72","","-12.06%"
"28/09/2021","26.70","20.76","31.91","20.76","","64.61%"
"27/09/2021","16.22","14.62","17.98","14.62","","12.09%"
"24/09/2021","14.47","18.79","18.79","14.47","","-14.48%"
"23/09/2021","16.92","17.91","17.92","16.41","","-15.65%"
"22/09/2021","20.06","25.25","29.39","19.92","","-23.32%"
"21/09/2021","26.16","27.07","29.02","24.01","","-11.26%"
"20/09/2021","29.48","29.95","36.11","27.52","","52.12%"
"17/09/2021","19.38","16.65","20.98","16.14","","18.17%"
"16/09/2021","16.40","17.23","19.24","15.22","","6.08%"
"15/09/2021","15.46","19.10","20.83","14.93","","-16.88%"
"14/09/2021","18.60","18.10","22.06","17.39","","-10.49%"
"13/09/2021","20.78","22.94","24.78","17.42","","-9.42%"
"10/09/2021","22.94","12.61","23.43","12.41","","42.93%"
"09/09/2021","16.05","14.84","17.46","13.17","","25.49%"
"08/09/2021","12.79","14.85","17.37","12.42","","-4.19%"
"07/09/2021","13.35","10.00","14.75","10.00","","33.50%"
"03/09/2021","10.00","12.34","12.83","9.41","","-17.83%"
"02/09/2021","12.17","11.41","13.26","11.27","","9.15%"
"01/09/2021","11.15","12.14","12.49","10.82","","-10.15%"
"31/08/2021","12.41","12.29","12.87","11.09","","13.23%"
"30/08/2021","10.96","12.30","12.60","10.89","","-5.68%"
"27/08/2021","11.62","15.97","15.97","11.31","","-31.97%"
"26/08/2021","17.08","14.09","17.91","13.74","","51.82%"
"25/08/2021","11.25","12.81","12.81","10.96","","-6.79%"
"24/08/2021","12.07","13.20","13.83","11.52","","-4.28%"
"23/08/2021","12.61","13.97","13.97","12.53","","-8.62%"
"20/08/2021","13.80","20.84","20.84","13.42","","-34.60%"
"19/08/2021","21.10","23.06","23.98","19.72","","-11.34%"
"18/08/2021","23.80","16.46","24.35","12.27","","57.82%"
"17/08/2021","15.08","14.99","20.33","13.75","","29.78%"
"16/08/2021","11.62","13.70","15.26","11.12","","18.09%"
"13/08/2021","9.84","10.73","10.80","9.36","","-9.14%"
"12/08/2021","10.83","11.80","12.42","10.81","","2.36%"
"11/08/2021","10.58","11.53","11.63","9.84","","-12.85%"
"10/08/2021","12.14","11.87","12.67","11.42","","4.93%"
"09/08/2021","11.57","12.28","13.06","11.31","","17.46%"
"06/08/2021","9.85","12.12","12.56","9.76","","-23.70%"
"05/08/2021","12.91","13.51","13.68","12.77","","-2.05%"
"04/08/2021","13.18","14.59","15.06","12.92","","5.61%"
"03/08/2021","12.48","14.97","18.69","12.14","","-18.00%"
"02/08/2021","15.22","14.68","16.56","13.53","","13.33%"
"30/07/2021","13.43","14.70","15.19","12.70","","1.59%"
"29/07/2021","13.22","13.63","13.65","12.55","","-8.76%"
"28/07/2021","14.49","16.52","18.15","14.03","","-16.87%"
"27/07/2021","17.43","15.47","19.96","15.46","","34.28%"
"26/07/2021","12.98","14.95","15.23","12.77","","10.09%"
"23/07/2021","11.79","12.74","13.63","11.53","","-13.31%"
"22/07/2021","13.60","14.64","15.37","13.48","","4.29%"
"21/07/2021","13.04","16.83","16.97","12.46","","-22.57%"
"20/07/2021","16.84","23.75","24.27","16.54","","-26.24%"
"19/07/2021","22.83","22.55","29.86","22.35","","47.96%"
"16/07/2021","15.43","12.65","16.35","12.50","","8.43%"
"15/07/2021","14.23","14.82","15.92","13.54","","16.16%"
"14/07/2021","12.25","12.84","15.18","11.83","","-15.34%"
"13/07/2021","14.47","14.21","15.46","12.44","","10.97%"
"12/07/2021","13.04","12.29","14.76","12.29","","6.10%"
"09/07/2021","12.29","14.88","14.88","12.23","","-28.21%"
"08/07/2021","17.12","18.57","19.73","15.84","","56.20%"
"07/07/2021","10.96","12.33","14.79","10.92","","-7.67%"
"06/07/2021","11.87","8.87","15.17","8.87","","34.28%"
"02/07/2021","8.84","9.75","9.82","8.81","","-18.75%"
"01/07/2021","10.88","11.06","11.52","10.55","","-2.86%"
"30/06/2021","11.20","13.15","13.28","10.61","","2.38%"
"29/06/2021","10.94","11.40","11.95","10.94","","-3.70%"
"28/06/2021","11.36","12.54","12.99","11.30","","0.89%"
"25/06/2021","11.26","12.36","12.42","10.93","","-10.28%"
"24/06/2021","12.55","12.70","12.70","12.29","","5.02%"
"23/06/2021","11.95","13.37","13.68","11.93","","-7.94%"
"22/06/2021","12.98","15.99","16.03","12.80","","-17.22%"
"21/06/2021","15.68","20.85","21.70","15.68","","-20.20%"
"18/06/2021","19.65","20.87","21.14","17.55","","18.52%"
"17/06/2021","16.58","16.96","19.36","15.12","","-30.19%"
"16/06/2021","23.75","18.58","26.29","17.64","","36.65%"
"15/06/2021","17.38","16.20","17.82","15.88","","15.48%"
"14/06/2021","15.05","14.56","16.20","14.56","","22.06%"
"11/06/2021","12.33","13.12","13.41","12.23","","-8.46%"
"10/06/2021","13.47","15.10","15.70","13.46","","-21.41%"
"09/06/2021","17.14","14.08","17.15","13.95","","23.40%"
"08/06/2021","13.89","13.38","15.48","12.97","","13.39%"
"07/06/2021","12.25","13.80","13.82","12.16","","7.08%"
"04/06/2021","11.44","14.67","14.67","10.89","","-22.39%"
"03/06/2021","14.74","15.63","16.21","13.93","","14.71%"
"02/06/2021","12.85","14.20","14.68","12.13","","-6.34%"
"01/06/2021","13.72","14.11","16.48","13.72","","18.28%"
"28/05/2021","11.60","12.60","12.60","10.37","","-7.50%"
"27/05/2021","12.54","13.50","13.81","12.53","","-9.39%"
"26/05/2021","13.84","16.83","17.40","13.75","","-12.41%"
"25/05/2021","15.80","15.13","16.44","14.96","","10.88%"
"24/05/2021","14.25","17.99","17.99","14.16","","-14.36%"
"21/05/2021","16.64","17.83","19.48","16.24","","-10.05%"
"20/05/2021","18.50","19.63","20.01","18.02","","-9.98%"
"19/05/2021","20.55","20.43","27.98","19.99","","0.49%"
"18/05/2021","20.45","18.69","20.77","16.96","","8.95%"
"17/05/2021","18.77","16.62","23.18","16.62","","12.87%"
"14/05/2021","16.63","23.05","23.05","16.45","","-28.04%"
"13/05/2021","23.11","33.74","33.74","21.81","","-31.36%"
"12/05/2021","33.67","23.20","35.86","23.20","","45.13%"
"11/05/2021","23.20","20.27","30.16","20.27","","14.74%"
"10/05/2021","20.22","13.21","20.37","13.21","","52.95%"
"07/05/2021","13.22","15.68","16.33","12.59","","-15.53%"
"06/05/2021","15.65","17.23","19.84","15.42","","-9.64%"
"05/05/2021","17.32","17.11","19.00","14.98","","1.23%"
"04/05/2021","17.11","14.96","23.56","14.96","","14.37%"
"03/05/2021","14.96","14.52","15.97","14.50","","2.89%"
"30/04/2021","14.54","13.46","16.00","13.46","","8.02%"
"29/04/2021","13.46","13.30","15.77","13.09","","1.05%"
"28/04/2021","13.32","14.37","16.41","13.26","","-7.18%"
"27/04/2021","14.35","14.36","16.22","14.08","","-0.07%"
"26/04/2021","14.36","15.17","15.51","14.08","","8.21%"
"23/04/2021","13.27","16.54","16.54","12.47","","-19.72%"
"22/04/2021","16.53","13.50","19.45","13.50","","22.44%"
"21/04/2021","13.50","15.86","17.39","13.11","","-14.83%"
"20/04/2021","15.85","14.00","18.79","14.00","","13.05%"
"19/04/2021","14.02","11.78","17.08","11.78","","18.61%"
"16/04/2021","11.82","13.84","14.31","11.22","","-14.72%"
"15/04/2021","13.86","12.91","14.34","12.91","","7.44%"
"14/04/2021","12.90","12.68","16.55","12.66","","1.74%"
"13/04/2021","12.68","13.25","15.00","12.60","","-4.30%"
"12/04/2021","13.25","12.12","15.39","12.12","","8.34%"
"09/04/2021","12.23","13.50","13.90","12.12","","-9.34%"
"08/04/2021","13.49","13.90","14.39","13.46","","2.90%"
"07/04/2021","13.11","14.67","15.73","12.94","","-10.63%"
"06/04/2021","14.67","14.99","15.69","14.66","","-2.13%"
"05/04/2021","14.99","12.27","16.08","12.27","","21.97%"
"01/04/2021","12.29","15.57","15.57","12.09","","-21.32%"
"31/03/2021","15.62","17.23","17.23","15.07","","-9.50%"
"30/03/2021","17.26","19.27","23.08","17.16","","-10.43%"
"29/03/2021","19.27","15.43","23.10","15.43","","24.64%"
"26/03/2021","15.46","16.63","20.23","15.13","","-6.81%"
"25/03/2021","16.59","20.55","23.38","16.59","","-12.45%"
"24/03/2021","18.95","18.14","20.06","17.06","","4.64%"
"23/03/2021","18.11","15.79","21.54","15.79","","14.84%"
"22/03/2021","15.77","19.14","19.32","15.70","","-10.45%"
"19/03/2021","17.61","20.32","22.99","16.50","","-13.46%"
"18/03/2021","20.35","17.25","22.50","17.15","","17.97%"
"17/03/2021","17.25","19.19","24.78","17.18","","-10.34%"
"16/03/2021","19.24","17.77","20.13","17.72","","8.27%"
"15/03/2021","17.77","16.54","20.24","16.54","","7.44%"
"12/03/2021","16.54","20.65","20.72","16.51","","-16.21%"
"11/03/2021","19.74","20.38","20.71","19.57","","-0.45%"
"10/03/2021","19.83","25.07","25.07","19.83","","-20.90%"
"09/03/2021","25.07","26.82","26.82","22.35","","-6.52%"
"08/03/2021","26.82","23.49","29.75","23.49","","13.89%"
"05/03/2021","23.55","29.54","32.17","22.51","","-20.20%"
"04/03/2021","29.51","30.93","35.57","24.43","","-4.59%"
"03/03/2021","30.93","24.57","32.15","24.57","","25.89%"
"02/03/2021","24.57","23.43","26.05","22.14","","4.55%"
"01/03/2021","23.50","29.66","29.66","23.08","","-20.82%"
"26/02/2021","29.68","31.99","36.12","24.72","","-7.94%"
"25/02/2021","32.24","17.76","35.12","17.76","","81.53%"
"24/02/2021","17.76","24.20","26.50","17.73","","-15.55%"
"23/02/2021","21.03","20.61","29.61","19.97","","1.30%"
"22/02/2021","20.76","22.09","22.86","18.37","","21.05%"
"19/02/2021","17.15","18.99","19.38","16.36","","-10.49%"
"18/02/2021","19.16","15.88","22.24","15.88","","20.43%"
"17/02/2021","15.91","17.84","22.01","15.63","","-10.57%"
"16/02/2021","17.79","13.19","20.00","13.19","","35.18%"
"12/02/2021","13.16","16.38","16.38","13.06","","-19.26%"
"11/02/2021","16.30","18.10","19.43","16.09","","-9.94%"
"10/02/2021","18.10","17.21","25.27","16.38","","8.64%"
"09/02/2021","16.66","16.10","18.33","16.09","","3.48%"
"08/02/2021","16.10","14.69","17.79","14.69","","9.30%"
"05/02/2021","14.73","17.20","17.23","14.69","","-14.41%"
"04/02/2021","17.21","18.31","18.41","17.16","","-5.44%"
"03/02/2021","18.20","20.90","23.81","18.20","","-13.99%"
"02/02/2021","21.16","29.26","29.26","21.10","","-27.61%"
"01/02/2021","29.23","31.32","35.57","27.17","","-9.64%"
"29/01/2021","32.35","29.96","41.82","28.25","","7.98%"
"28/01/2021","29.96","51.29","51.29","25.41","","-41.59%"
"27/01/2021","51.29","19.29","51.29","19.29","","165.89%"
"26/01/2021","19.29","19.33","20.98","18.86","","-0.92%"
"25/01/2021","19.47","20.23","29.28","18.69","","12.54%"
"22/01/2021","17.30","17.76","19.92","16.27","","-2.54%"
"21/01/2021","17.75","18.02","19.71","17.30","","-1.39%"
"20/01/2021","18.00","20.17","20.28","17.74","","-17.58%"
"19/01/2021","21.84","21.71","23.07","20.23","","5.61%"
"15/01/2021","20.68","22.17","25.64","19.40","","-0.62%"
"14/01/2021","20.81","17.41","21.01","17.41","","18.71%"
"13/01/2021","17.53","19.23","21.04","16.42","","-8.84%"
"12/01/2021","19.23","21.53","24.55","18.71","","-10.60%"
"11/01/2021","21.51","24.26","24.43","20.99","","22.98%"
"08/01/2021","17.49","18.63","20.85","16.94","","-8.00%"
"07/01/2021","19.01","19.87","20.14","18.67","","-29.80%"
"06/01/2021","27.08","27.21","32.20","20.55","","-0.48%"
"05/01/2021","27.21","30.89","33.25","27.03","","-12.42%"
"04/01/2021","31.07","23.91","35.74","23.81","","47.60%"
"31/12/2020","21.05","21.29","22.49","20.32","","-1.27%"
"30/12/2020","21.32","17.10","21.83","17.10","","25.26%"
"29/12/2020","17.02","15.93","19.56","15.93","","6.78%"
"28/12/2020","15.94","17.65","17.70","15.58","","7.56%"
"24/12/2020","14.82","18.13","18.13","14.47","","-18.26%"
"23/12/2020","18.13","17.33","18.60","16.52","","4.62%"
"22/12/2020","17.33","20.85","21.15","16.96","","-16.52%"
"21/12/2020","20.76","15.15","31.16","15.15","","37.03%"
"18/12/2020","15.15","18.07","22.60","14.70","","-16.30%"
"17/12/2020","18.10","19.65","19.65","17.38","","-7.98%"
"16/12/2020","19.67","22.31","23.07","19.61","","-11.83%"
"15/12/2020","22.31","26.39","26.39","21.47","","-15.46%"
"14/12/2020","26.39","20.35","26.48","19.59","","29.43%"
"11/12/2020","20.39","21.50","24.17","20.12","","4.14%"
"10/12/2020","19.58","21.22","22.23","18.90","","-1.61%"
"09/12/2020","19.90","16.19","22.98","15.91","","26.19%"
"08/12/2020","15.77","18.25","18.45","15.43","","-5.23%"
"07/12/2020","16.64","18.96","18.96","16.14","","0.73%"
"04/12/2020","16.52","18.79","18.79","16.31","","-12.08%"
"03/12/2020","18.79","18.63","19.80","17.79","","1.02%"
"02/12/2020","18.60","19.38","20.73","18.15","","-3.98%"
"01/12/2020","19.37","19.83","20.61","19.37","","-2.61%"
"30/11/2020","19.89","17.50","24.03","17.50","","14.24%"
"27/11/2020","17.41","10.38","18.61","10.38","","68.05%"
"25/11/2020","10.36","13.93","14.73","10.18","","-25.63%"
"24/11/2020","13.93","15.85","16.30","13.78","","-12.11%"
"23/11/2020","15.85","18.53","19.64","15.85","","-11.99%"
"20/11/2020","18.01","18.52","18.78","16.62","","-2.96%"
"19/11/2020","18.56","22.10","22.10","18.06","","-16.13%"
"18/11/2020","22.13","19.85","22.24","16.84","","11.32%"
"17/11/2020","19.88","19.88","23.09","19.39","","0.05%"
"16/11/2020","19.87","20.90","23.52","19.58","","-4.43%"
"13/11/2020","20.79","22.03","22.26","20.25","","-13.41%"
"12/11/2020","24.01","21.19","27.27","21.19","","13.31%"
"11/11/2020","21.19","25.93","25.93","20.94","","-18.28%"
"10/11/2020","25.93","29.26","31.53","25.50","","-11.38%"
"09/11/2020","29.26","28.31","29.41","24.84","","23.62%"
"06/11/2020","23.67","27.88","28.93","23.10","","-16.15%"
"05/11/2020","28.23","27.28","29.38","27.28","","-25.32%"
"04/11/2020","37.80","43.48","44.56","35.97","","-32.56%"
"03/11/2020","56.05","53.00","56.23","50.74","","9.64%"
"02/11/2020","51.12","53.15","54.50","49.42","","12.13%"
"30/10/2020","45.59","45.49","50.64","44.24","","0.84%"
"29/10/2020","45.21","48.30","50.52","42.96","","10.13%"
"28/10/2020","41.05","35.67","44.74","34.31","","53.29%"
"27/10/2020","26.78","29.58","30.39","25.86","","-7.46%"
"26/10/2020","28.94","25.13","32.34","24.77","","41.38%"
"23/10/2020","20.47","22.01","22.58","19.91","","-8.00%"
"22/10/2020","22.25","23.56","24.27","22.00","","-6.79%"
"21/10/2020","23.87","26.54","26.95","23.84","","-4.02%"
"20/10/2020","24.87","25.66","26.46","24.28","","-0.32%"
"19/10/2020","24.95","23.86","26.61","23.39","","18.70%"
"16/10/2020","21.02","21.15","21.18","19.52","","-0.28%"
"15/10/2020","21.08","24.32","24.32","20.57","","1.59%"
"14/10/2020","20.75","21.73","23.54","19.98","","-0.10%"
"13/10/2020","20.77","20.12","23.22","20.12","","3.44%"
"12/10/2020","20.08","19.96","21.68","19.03","","11.00%"
"09/10/2020","18.09","18.71","18.76","17.23","","-6.22%"
"08/10/2020","19.29","21.30","21.63","19.29","","-12.71%"
"07/10/2020","22.10","25.71","25.78","22.10","","-17.32%"
"06/10/2020","26.73","23.80","29.04","21.97","","13.70%"
"05/10/2020","23.51","26.14","26.34","23.47","","-3.01%"
"02/10/2020","24.24","27.64","27.64","23.06","","-1.82%"
"01/10/2020","24.69","25.14","26.50","24.49","","-19.05%"
"30/09/2020","30.50","30.27","31.87","28.06","","3.50%"
"29/09/2020","29.47","29.08","30.92","28.24","","11.12%"
"28/09/2020","26.52","28.62","28.80","26.36","","8.60%"
"25/09/2020","24.42","28.88","29.32","23.98","","-11.65%"
"24/09/2020","27.64","29.67","31.07","27.16","","-5.21%"
"23/09/2020","29.16","25.63","32.66","25.11","","15.53%"
"22/09/2020","25.24","29.09","29.71","24.61","","-12.15%"
"21/09/2020","28.73","32.18","35.86","27.87","","24.53%"
"18/09/2020","23.07","23.99","27.76","22.94","","-6.33%"
"17/09/2020","24.63","28.22","28.22","24.45","","-3.94%"
"16/09/2020","25.64","26.74","27.51","23.62","","1.50%"
"15/09/2020","25.26","26.13","26.96","24.63","","-3.81%"
"14/09/2020","26.26","29.15","29.32","25.55","","-0.30%"
"11/09/2020","26.34","28.78","31.50","25.17","","-13.92%"
"10/09/2020","30.60","27.47","31.81","26.78","","-8.36%"
"09/09/2020","33.39","35.01","35.52","29.99","","-11.01%"
"08/09/2020","37.52","44.06","45.34","36.45","","31.56%"
"04/09/2020","28.52","29.80","40.98","27.64","","-5.37%"
"03/09/2020","30.14","20.86","34.66","20.51","","36.63%"
"02/09/2020","22.06","20.39","22.85","19.14","","15.92%"
"01/09/2020","19.03","21.28","22.27","18.62","","-9.16%"
"31/08/2020","20.95","20.20","21.74","18.91","","30.45%"
"28/08/2020","16.06","20.42","21.98","15.52","","-19.22%"
"27/08/2020","19.88","19.07","24.56","18.93","","-15.87%"
"26/08/2020","23.63","17.02","23.63","16.40","","45.95%"
"25/08/2020","16.19","18.29","19.14","15.94","","-4.09%"
"24/08/2020","16.88","17.95","18.71","16.67","","2.55%"
"21/08/2020","16.46","18.78","19.31","15.97","","-9.66%"
"20/08/2020","18.22","21.59","21.59","17.73","","-5.35%"
"19/08/2020","19.25","15.93","19.51","15.01","","20.77%"
"18/08/2020","15.94","16.17","18.83","15.56","","3.64%"
"17/08/2020","15.38","18.04","18.07","15.38","","-5.99%"
"14/08/2020","16.36","17.77","18.71","15.81","","-7.93%"
"13/08/2020","17.77","19.04","19.29","17.33","","-2.42%"
"12/08/2020","18.21","19.24","20.25","18.01","","-19.46%"
"11/08/2020","22.61","17.36","25.62","16.89","","29.42%"
"10/08/2020","17.47","19.41","21.43","17.38","","2.58%"
"07/08/2020","17.03","20.38","20.38","16.92","","-11.07%"
"06/08/2020","19.15","19.75","20.20","18.64","","7.10%"
"05/08/2020","17.88","19.96","20.00","17.49","","-7.17%"
"04/08/2020","19.26","20.85","21.38","19.13","","-3.51%"
"03/08/2020","19.96","22.37","22.63","19.86","","1.17%"
"31/07/2020","19.73","21.73","25.19","18.85","","-12.85%"
"30/07/2020","22.64","25.20","27.91","22.51","","1.98%"
"29/07/2020","22.20","24.91","24.91","21.95","","-7.81%"
"28/07/2020","24.08","23.42","25.00","22.19","","10.76%"
"27/07/2020","21.74","25.30","25.62","21.61","","0.51%"
"24/07/2020","21.63","26.64","27.74","21.06","","-9.00%"
"23/07/2020","23.77","21.96","25.90","21.32","","17.44%"
"22/07/2020","20.24","23.42","24.02","20.22","","-7.07%"
"21/07/2020","21.78","21.40","23.10","20.59","","3.03%"
"20/07/2020","21.14","24.02","24.47","21.05","","1.10%"
"17/07/2020","20.91","23.41","24.50","20.60","","-18.26%"
"16/07/2020","25.58","26.46","27.23","24.25","","6.67%"
"15/07/2020","23.98","27.83","31.40","23.77","","-14.45%"
"14/07/2020","28.03","30.24","36.34","27.24","","-7.19%"
"13/07/2020","30.20","24.23","31.50","23.94","","43.47%"
"10/07/2020","21.05","25.33","26.88","20.81","","-15.70%"
"09/07/2020","24.97","23.32","29.24","22.81","","7.31%"
"08/07/2020","23.27","26.77","28.32","23.26","","-11.39%"
"07/07/2020","26.26","25.32","26.78","24.36","","8.69%"
"06/07/2020","24.16","24.99","25.47","23.82","","10.93%"
"02/07/2020","21.78","25.18","25.18","21.40","","-13.64%"
"01/07/2020","25.22","28.04","28.45","24.87","","-21.77%"
"30/06/2020","32.24","31.90","34.62","30.73","","1.10%"
"29/06/2020","31.89","38.27","40.89","31.84","","-3.01%"
"26/06/2020","32.88","31.04","36.92","30.91","","6.30%"
"25/06/2020","30.93","35.21","37.23","30.31","","-12.16%"
"24/06/2020","35.21","32.99","42.36","30.86","","17.48%"
"23/06/2020","29.97","29.78","30.92","28.90","","-1.74%"
"22/06/2020","30.50","35.46","36.45","30.41","","-7.49%"
"19/06/2020","32.97","29.11","34.64","28.28","","3.55%"
"18/06/2020","31.84","35.88","35.88","30.74","","2.78%"
"17/06/2020","30.98","37.44","38.40","30.60","","-15.38%"
"16/06/2020","36.61","37.21","45.24","34.32","","-2.81%"
"15/06/2020","37.67","47.62","48.93","37.62","","3.09%"
"12/06/2020","36.54","37.11","48.26","33.64","","-13.25%"
"11/06/2020","42.12","32.30","47.92","29.11","","41.48%"
"10/06/2020","29.77","31.71","34.36","27.84","","4.57%"
"09/06/2020","28.47","26.81","28.78","26.18","","11.43%"
"08/06/2020","25.55","26.23","26.72","25.04","","14.99%"
"05/06/2020","22.22","21.74","23.45","21.31","","-4.72%"
"04/06/2020","23.32","24.20","24.37","21.70","","-1.98%"
"03/06/2020","23.79","24.25","29.97","23.09","","1.36%"
"02/06/2020","23.47","27.04","27.37","23.33","","-10.52%"
"01/06/2020","26.23","31.46","31.52","26.15","","11.10%"
"29/05/2020","23.61","28.44","28.74","23.35","","-7.92%"
"28/05/2020","25.64","26.00","27.79","24.40","","-4.01%"
"27/05/2020","26.71","24.77","31.94","24.77","","8.14%"
"26/05/2020","24.70","24.75","26.32","23.95","","12.63%"
"22/05/2020","21.93","25.24","26.14","21.61","","-14.57%"
"21/05/2020","25.67","24.48","28.03","23.86","","0.55%"
"20/05/2020","25.53","26.83","28.02","25.45","","-14.07%"
"19/05/2020","29.71","29.89","30.54","26.65","","2.91%"
"18/05/2020","28.87","29.23","29.40","27.63","","-2.66%"
"15/05/2020","29.66","33.99","35.03","28.51","","-6.76%"
"14/05/2020","31.81","37.93","39.76","31.20","","-8.41%"
"13/05/2020","34.73","33.90","42.12","31.91","","3.92%"
"12/05/2020","33.42","23.65","33.42","23.61","","34.06%"
"11/05/2020","24.93","30.20","30.23","24.89","","4.97%"
"08/05/2020","23.75","26.74","27.35","23.42","","-19.33%"
"07/05/2020","29.44","29.97","30.77","28.20","","-12.98%"
"06/05/2020","33.83","31.51","35.99","31.20","","1.93%"
"05/05/2020","33.19","33.52","34.32","30.00","","-3.60%"
"04/05/2020","34.43","40.17","40.39","33.81","","0.85%"
"01/05/2020","34.14","36.89","37.86","33.50","","5.08%"
"30/04/2020","32.49","32.14","34.87","31.18","","8.19%"
"29/04/2020","30.03","32.52","32.83","29.87","","-8.39%"
